nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,error_type,titulo,producto_nombre,fecha_extraccion
Mani pelado salado Carrefour Classic 115 g.,1250,1137.50,9891.30,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-pelado-salado-carrefour-classic-115-g-717933/p,3132,,,,
Maní salado con piel Pehuamar en bolsa 135 grs,3600,3600,26666.67,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-salado-con-piel-pehuamar-en-bolsa-135-grs-752354/p,3133,,,,
Maní pelado Pehuamar en bolsa 320 g.,6300,6300,19687.50,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-pelado-pehuamar-en-bolsa-320-g-733176/p,3134,,,,
Maní pelado Pehuamar 135 g.,3599,3599,26659.26,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-pelado-pehuamar-135-g-733173/p,3135,,,,
Mani frito salado Maní King dp 350 g.,4279,4279,12225.71,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-frito-salado-mani-king-dp-350-g-723562/p,3136,,,,
Maní con piel Maní King 350 g.,4100,4100,11714.29,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-con-piel-mani-king-350-g-723563/p,3137,,,,
Maní salado con piel King 100 g.,1489,1489,14890,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mani-salado-con-piel-king-100-g-723559/p,3138,,,,
Cerveza negra Quilmes Stout 473 ml,2609,1956.75,5515.86,1 L.,2do al 50% max 48 unidades combinable quilmes,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-negra-quilmes-stout-473-ml-614506/p,3139,,,,
Cerveza blanca Golsch 473 ml,3599,3599,7608.88,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-blanca-golsch-473-ml-645387/p,3140,,,,
Cerveza rubia Heineken 473 ml,3700,3700,7822.41,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-rubia-heineken-473-ml-582180/p,3141,,,,
Cerveza blanca Quilmes sin alcohol 473 ml,2120,1378,2689.22,1 L.,2do al 70% max 48 unidades combinable quilmes,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-blanca-quilmes-sin-alcohol-473-ml-665462/p,3142,,,,
Cerveza blanca Amstel Lager pura malta 473 ml,2499,2499,5283.30,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-blanca-amstel-lager-pura-malta-473-ml-731402/p,3143,,,,
,,,,,,,,https://www.carrefour.com.ar/cerveza-rubia-imperial-ipa-473-ml-639588/p,3144,404,Carrefour - Las mejores ofertas en supermercados,,
Cerveza rubia Warsteiner 473 ml,3199,3199,6763.21,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-rubia-warsteiner-473-ml-645392/p,3146,,,,
Cerveza rubia Schneider 473 ml,,,,,,,,https://www.carrefour.com.ar/cerveza-rubia-schneider-473-ml-176451/p,3147,no_disponible,Carrefour,,
Cerveza Salta Cautiva Session Ipa 473 ml,2850,2850,6025.37,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-salta-cautiva-session-ipa-473-ml-737640/p,3148,,,,
Cerveza roja Salta Cautiva 473 ml,2850,2850,6025.37,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-roja-salta-cautiva-473-ml-682997/p,3149,,,,
Cerveza roja Imperial 473 ml,3025,3025,6395.35,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-roja-imperial-473-ml-702435/p,3150,,,,
Cerveza artesanal Antares Espiritu Lager 473 ml,3839,3839,8116.28,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-artesanal-antares-espiritu-lager-473-ml-746912/p,3151,,,,
Cerveza rubia Imperial Apa 473 ml,3025,3025,6395.35,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-rubia-imperial-apa-473-ml-650275/p,3152,,,,
Cerveza blanca Salta Cautiva 473 ml,2850,2850,6025.37,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-blanca-salta-cautiva-473-ml-682996/p,3153,,,,
Cerveza Pampa Brewing Honey 473 ml,2850,1852.50,6025.37,1 L.,2do al 70% max 48 unidades combinable pampa brewing,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-pampa-brewing-honey-473-ml-680718/p,3154,,,,
Cerveza rubia Quilmes 1890 473 ml,,,,,,,,https://www.carrefour.com.ar/cerveza-rubia-quilmes-1890-473-ml-746759/p,3156,no_disponible,Carrefour,,
Cerveza blanca liviana Isenbeck lata 473 ml,2025,2025,4281.18,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cerveza-blanca-liviana-isenbeck-lata-473-ml-758057/p,3157,,,,
Vino tinto Malbec Alma Mora 750 ml,7809,7809,10412,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-alma-mora-750-cc/p,3158,,,,
Vino tinto Malbec Cordero con piel de Lobo 750 ml,6600,6600,8800,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-cordero-con-piel-de-lobo-malbec-750-cc-730738/p,3159,,,,
Vino tinto Malbec Elementos 750 ml,7029,5271.75,7029,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 24 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-elementos-750-cc/p,3160,,,,
Vino tinto Malbec La Fusta 750 ml,3309,3309,4412,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-la-fusta-en-botella-750-cc-743983/p,3161,,,,
Vino tinto Malbec Finca Las Moras 750 ml,5240,5240,6986.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-finca-las-moras-750-cc/p,3162,,,,
Vino tinto Malbec Los Árboles 750 ml,6359,4769.25,6359,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 24 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-seleccion-los-arboles-750-cc-40129/p,3163,,,,
Vino tinto Malbec Alaris 750 ml,5829,5829,7772,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-alaris-750-cc/p,3164,,,,
Vino tinto Malbec Dadá 750 ml,7819,7819,10425.33,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-dada-750-cc/p,3165,,,,
,,,,,,,,https://www.carrefour.com.ar/vino-tinto-malbec-cosecha-elegido-norton-750-cc-586173/p,3166,exception,"Message: timeout: Timed out receiving message from renderer: 40.000
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50e9b3]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,
Vino tinto Malbec Los Haroldos Estate 750 ml,5999,5999,7998.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-los-haroldos-estate-750-cc/p,3167,,,,
Vino tinto Malbec Trapiche Origen 750 ml,8220,8220,10960,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-trapiche-malbec-origen-750-cc-709984/p,3168,,,,
Vino tinto Malbec Tierra de Fuego 750 ml,,,,,,,,https://www.carrefour.com.ar/vino-tinto-malbec-tierra-del-fuego-750-cc/p,3169,no_disponible,Vino tinto Malbec Tierra de Fuego 750 ml - Carrefour,,
Vino tinto Malbec Marcus 750 ml,7199,7199,9598.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vino-tinto-malbec-marcus-750-cc/p,3170,,,,
Fernet Buhero negro botella 700 cc.,11509,11509,16441.43,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/fernet-buhero-negro-botella-700-cc-709642/p,3171,,,,
Fernet Vittone 750 cc,6750,4725.00,6300,1 L.,30%,2026-06-13,Carrefour,https://www.carrefour.com.ar/fernet-vittone-750-cc/p,3172,,,,
Aperitivo Fernet Branca 450 cc.,12250,12250,27222.22,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/aperitivo-fernet-branca-450-cc/p,3173,,,,
Fernet Branca botella 750 cc.,18400,18400,24533.33,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/fernet-branca-botella-750-cc/p,3174,,,,
Fernet 1882 750 cc,,,,,,,,https://www.carrefour.com.ar/fernet-1882-750-cc/p,3175,no_disponible,Carrefour,,
Vodka Absolut botella 700 cc.,27999,20999.25,29998.93,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/vodka-absolut-botella-700-cc-695499/p,3176,,,,
Vodka Skyy 750 cc,10499,8400.00,11200,1 L.,19%,2026-06-13,Carrefour,https://www.carrefour.com.ar/vodka-skyy-750-cc-555722/p,3177,,,,
Vodka Sernova 700 cc.,12199,7319.40,10456.29,1 L.,40% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/vodka-sernova-700-cc/p,3178,,,,
Vodka Smirnoff 700 cc,11899,11899,16998.57,1 L.,vodka smirn off 700 cc,2026-06-13,Carrefour,https://www.carrefour.com.ar/vodka-smirnoff-700-cc/p,3179,,,,
Vodka original Bols en botella 750 ml,8990,8990,11986.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/vodka-original-bols-en-botella-750-ml-762528/p,3180,,,,
Aperitivo Campari bitter 450 cc.,8699,8699,19331.11,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/aperitivo-con-alcohol-campari-450-ml-602834/p,3181,,,,
Aperitivo con alcohol Campari bitter 750 cc.,14199,14199,18932,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/aperitivo-con-alcohol-campari-bitter-750-ml-744111/p,3182,,,,
Gin Brighton 700 cc.,12949,9711.75,13873.93,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-brighton-700-cc-681634/p,3183,,,,
Gin Tanqueray 700 cc,38800,38800,55428.57,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-tanqueray-700-cc/p,3184,,,,
Gin Bombay 750 cc.,44599,28989.35,38652.47,1 L.,40% off tarjeta crf crdito | 40% off cuenta digital | 35% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-bombay-750-cc-631665/p,3185,,,,
Gin Gordon's 700 cc,18899,15119.20,21598.86,1 L.,20% off,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-gordon-s-700-cc-45722/p,3186,,,,
Gin Beefeater 700 cc.,33099,24824.25,33099,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-beefeater-750-cc/p,3187,,,,
Gin Heredero en botella 700 ml,16730,12547.50,17925,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-heredero-en-botella-700-ml-768800/p,3188,,,,
Gin Spirito blu en botella 700 cc.,18799,11279.40,16113.43,1 L.,40% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/gin-spirito-blu-en-botella-700-cc-732329/p,3189,,,,
Aperitivo Aperol 750 cc,14199,10390.00,13853.33,1 L.,26%,2026-06-13,Carrefour,https://www.carrefour.com.ar/aperitivo-con-alcohol-aperol-750-ml-542059/p,3190,,,,
Aperitivo americano Gancia en botella 950 ml,9798.67,7349,7735.79,1 L.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/aperitivo-americano-gancia-en-botella-950-ml-6650/p,3191,,,,
Whisky Johnnie Walker red label botella 1 lt,50600,50600,50600,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-johnnie-walker-red-label-botella-1-lt-143774/p,3192,,,,
Whisky Johnnie Walker importado black label 1 l,94719,75775.20,75775.20,1 L.,20% off,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-johnnie-walker-importado-black-label-1-l/p,3193,,,,
Whisky Johnnie Walker double black botella 750 ml,90269,90269,120358.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-johnnie-walker-double-black-botella-750-ml-573735/p,3194,,,,
Whisky Johnnie Walker red label botella 750 ml,42505,42505,56673.33,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-johnnie-walker-red-label-botella-750-ml-6725/p,3195,,,,
Whisky Jameson irlandés la 1 l.,60639,39415.35,39415.35,1 L.,40% off tarjeta crf crdito | 40% off cuenta digital | 35% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-jameson-irlandes-la-1-l-697596/p,3196,,,,
Whisky importado tennesse honey Jack Daniels en botella 700 cc,56299,56299,80427.14,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-importado-tennesse-honey-jack-daniels-en-botella-700-cc-738117/p,3197,,,,
Whisky importado Jack Daniels tennessee fire en botella 700 ml,55150,55150,78785.71,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-importado-jack-daniels-tennessee-fire-en-botella-700-ml-750302/p,3198,,,,
Whisky anejo Old smuggler 750 cc,9599,9599,12798.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-anejo-old-smuggler-750-cc-458724/p,3199,,,,
Whisky Chivas Regal importado 12 años 700 cc.,67299,43744.35,62491.93,1 L.,40% off tarjeta crf crdito | 40% off cuenta digital | 35% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-chivas-regal-importado-12-anos-700-cc-697600/p,3200,,,,
Whisky nacional Premium en botella 750 cc,7070,7070,9426.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-nacional-premium-en-botella-750-cc-718182/p,3201,,,,
Whisky Ballantines importado 7 años bour fin 700 cc.,56200,33720,48171.43,1 L.,40% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-ballantines-importado-7-anos-bour-fin-700-cc-695520/p,3202,,,,
Whisky Sir Edward's smoky scotch 700 cc,31500,31500,45000,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-sir-edward-s-smoky-scotch-700-cc-700878/p,3203,,,,
Whisky Cutty Sark en botella 700 ml,49500,49500,70714.29,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-cutty-sark-en-botella-700-ml-761687/p,3204,,,,
Whisky nacional Blenders americano 750 cc,10949,10949,14598.67,1 L.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/whisky-nacional-blenders-americano-750-cc/p,3205,,,,
Café instantáneo La Virginia especial clásico 170 g.,8339,8339,49052.94,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cafe-instantaneo-la-virginia-especial-clasico-170-g/p,3206,,,,
Infusion a base de café Arlistan pet 170 g.,9359,9359,55052.94,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/infusion-a-base-de-cafe-arlistan-pet-170-g-727998/p,3207,,,,
Nescafé Dolca Suave 170 grs,14069,10551.75,62069.12,1 K.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/nescafe-dolca-suave-170-grs-729426/p,3208,,,,
Nescafé Dolca Original Frasco 170 grs,14069,10551.75,62069.12,1 K.,35% off tarjeta crf crdito | 35% off cuenta digital | 25% off max 8 unidades,2026-06-13,Carrefour,https://www.carrefour.com.ar/nescafe-dolca-original-en-frasco-170-grs-729430/p,3209,,,,
Café instantáneo clásico Carrefour Classic en frasco 170 g.,12890,12374.40,72790.59,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cafe-instantaneo-clasico-carrefour-classic-en-frasco-170-g-745140/p,3210,,,,
Café instantáneo suave Carrefour Classic en frasco 170 g.,12890,12374.40,72790.59,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cafe-instantaneo-suave-carrefour-classic-en-frasco-170-g-745139/p,3211,,,,
Café instantáneo La Virginia suave frasco 170 g.,9215,9215,54205.88,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cafe-instantaneo-la-virginia-suave-frasco-170-g/p,3212,,,,
Cacao en polvo Toddy original bolsa 180 g.,2265,2265,12583.33,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cacao-en-polvo-toddy-original-bolsa-180-g-698978/p,3214,,,,
Nesquik original cacao en polvo 360 grs,6159,4619.25,17108.33,1 K.,2do al 50% max 8 unidades iguales,2026-06-13,Carrefour,https://www.carrefour.com.ar/nesquik-original-cacao-en-polvo-360-grs-742402/p,3215,,,,
Nesquik original cacao en polvo 800 grs,13029,9771.75,16286.25,1 K.,2do al 50% max 8 unidades iguales,2026-06-13,Carrefour,https://www.carrefour.com.ar/nesquik-original-cacao-en-polvo-800-grs-742403/p,3216,,,,
Nescao polvo chocolatado 300 grs,4229,3171.75,14096.67,1 K.,2do al 50% max 8 unidades iguales,2026-06-13,Carrefour,https://www.carrefour.com.ar/nescao-polvo-chocolatado-300-grs-674056/p,3217,,,,
Cacao en polvo Chocolino bolsa 360 g.,4549,4549,12636.11,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/cacao-en-polvo-chocolino-bolsa-360-g/p,3218,,,,
Cacao en polvo Chocolino bolsa 180 g.,,,,,,,,https://www.carrefour.com.ar/cacao-en-polvo-chocolino-bolsa-180-g/p,3219,no_disponible,Cacao en polvo Chocolino bolsa 180 g. - Carrefour,,
Yerba mate Playadito suave con palo 1 kg.,5289,5289,5289,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-playadito-suave-con-palo-1-kg/p,3220,,,,
Yerba mate Mañanita bajo polvo 4flex 1 kg,4790,4790,4790,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-mananita-bajo-polvo-4flex-1-kg/p,3221,,,,
Yerba mate Cbsé con hierbas serranas 1 kg.,4929,4929,4929,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-cbse-con-hierbas-serranas-1-kg-71040/p,3222,,,,
Yerba mate Amanda tradicional 1 kg.,4989,4989,4989,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-amanda-tradicional-1-kg/p,3223,,,,
Yerba mate Rosamonte 55 aniversario 1 kg.,4375,4375,4375,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-rosamonte-55-aniversario-1-kg/p,3224,,,,
Yerba mate Taragüi con palo origen controlado 1 kg.,5339,4004.25,5339,1 K.,2do al 50% max 8 unidades combinable taragui,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-taragui-con-palo-origen-controlado-1-kg/p,3225,,,,
Yerba mate suave Unión 4flex 1 kg.,5005,5005,5005,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-suave-union-4flex-1-kg/p,3226,,,,
Yerba mate Rosamonte suave 55 aniversario 1 kg.,4319,4319,4319,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-rosamonte-suave-55-aniversario-1-kg/p,3227,,,,
Yerba mate Cruz de Malta con palo sin TACC 1 kg.,5089,5089,5089,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/yerba-mate-cruz-de-malta-con-palo-sin-tacc-1-kg-695941/p,3228,,,,
Té en saquitos Green Hills 50 u.,,,,,,,,https://www.carrefour.com.ar/te-en-saquitos-green-hills-50-u/p,3231,no_disponible,Carrefour,,
Té boldo hierbas en saquitos La Virginia x 50 uni,3759,3759,37590,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/te-boldo-hierbas-en-saquitos-la-virginia-x-50-uni/p,3234,,,,
Té en saquitos Taragüi internacional negro clásico 50 u.,5319,3989.25,53190,1 K.,2do al 50% max 8 unidades combinable taragui,2026-06-13,Carrefour,https://www.carrefour.com.ar/te-en-saquitos-taragui-internacional-negro-clasico-50-u/p,3235,,,,
Té en saquitos sobre Virgin Islands x 50 uni,4009,4009,40090,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/te-en-saquitos-sobre-virgin-islands-x-50-uni-698983/p,3236,,,,
Té verde Green Hills saquitos momentos x 50 uni,4499,4499,44990,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/te-verde-green-hills-saquitos-momentos-x-50-uni-691016/p,3237,,,,
Tapa de asado Novillito x kg.,19500,19500,19500,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/tapa-de-asado-novillito-x-kg-680559/p,3238,,,,
Asado Novillito x kg.,20600,20600,20600,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/asado-novillito-x-kg-8186/p,3239,,,,
Asado Novillo x kg.,,,,,,,,https://www.carrefour.com.ar/asado-novillo-x-kg-6631/p,3240,no_disponible,Carrefour,,
Osobuco x kg.,,,,,,,,https://www.carrefour.com.ar/osobuco-x-kg-678577/p,3241,no_disponible,Carrefour,,
,,,,,,,,https://www.carrefour.com.ar/carne-picada-novillo-x-kg-678596/p,3242,404,Carrefour - Las mejores ofertas en supermercados,,
Carne picada Swift congelada 500 g.,,,,,,,,https://www.carrefour.com.ar/carne-picada-swift-congelada-500-g-703600/p,3243,no_disponible,Carrefour,,
Picada especial Novillito x kg.,12500,12500,12500,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/picada-especial-novillito-x-kg-678597/p,3244,,,,
Nalga entera x kg.,,,,,,,,https://www.carrefour.com.ar/nalga-entera-x-kg-678583/p,3245,no_disponible,Carrefour,,
Milanesa de nalga Novillito x kg.,24700,24700,24700,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/milanesa-de-nalga-novillito-x-kg-662863/p,3246,,,,
Tapa de nalga Novillito x kg.,20600,20600,20600,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/tapa-de-nalga-novillito-x-kg-678569/p,3247,,,,
Pollo entero congelado x kg.,4100,4100,4100,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/pollo-entero-congelado-x-kg-699692/p,3248,,,,
Pollo entero congelado El Mercado x kg.,,,,,,,,https://www.carrefour.com.ar/pollo-entero-congelado-el-mercado-x-kg-741361/p,3249,no_disponible,Carrefour,,
,,,,,,,,https://www.carrefour.com.ar/pollo-fresco-en-bandeja-marca-propia-x-kg-689035/p,3250,404,Carrefour - Las mejores ofertas en supermercados,,
Medio pollo congelado x kg.,,,,,,,,https://www.carrefour.com.ar/medio-pollo-congelado-x-kg-738510/p,3251,no_disponible,Carrefour,,
Lomito de atún al natural Carrefour Classic 170 grs,3150,2898,17047.06,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/lomito-de-atun-al-natural-carrefour-classic-170-grs-122140/p,3252,,,,
Atún en trozos al natural Bulnez en lata 170 g.,2841,2841,16711.76,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/atun-en-trozos-al-natural-bulnez-en-lata-170-g-743946/p,3253,,,,
Lomito de atún al natural La Campagnola 170 grs,5809,5809,34170.59,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/lomito-de-atun-al-natural-la-campagnola-170-grs-699550/p,3254,,,,
Lomito de atún al natural Gomes Da Costa 170 grs,4559,4559,26817.65,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/lomito-de-atun-al-natural-gomes-da-costa-170-grs-714820/p,3255,,,,
Mortadela Paladini mini 300 g.,4979,4979,16596.67,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mortadela-paladini-mini-300-g/p,3256,,,,
Mortadela 200 g. BAJO PRECIO GARANTIZADO,3600,3600,18000,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mortadela-200-g-bajo-precio-garantizado-681928/p,3257,,,,
Mortadela Paladini mini 500 g.,8650,8650,17300,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mortadela-paladini-mini-500-g/p,3258,,,,
Mortadela Calchaqui piccola 300 g.,,,,,,,,https://www.carrefour.com.ar/mortadela-calchaqui-piccola-300-g/p,3259,no_disponible,Carrefour,,
Mortadela mini con pistacho 300 grs,,,,,,,,https://www.carrefour.com.ar/mortadela-mini-con-pistacho-300-grs-730186/p,3260,no_disponible,Carrefour,,
Mortadela tipo bologna Lario 300 g.,3350,3350,1116.67,100 G.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mortadela-tipo-bologna-lario-300-g-741373/p,3261,,,,
Mortadela con queso Paladini 300 g.,,,,,,,,https://www.carrefour.com.ar/mortadela-con-queso-paladini-300-g/p,3262,no_disponible,Carrefour,,
Mortadela Paladini x kg.,16609,16609,16609,1 K.,Ninguno,2026-06-13,Carrefour,https://www.carrefour.com.ar/mortadela-paladini-x-kg-741213/p,3263,,,,
,,,,,,,,https://www.carrefour.com.ar/mortadela-mini-con-pimienta-300-grs-730188/p,3264,404,Carrefour - Las mejores ofertas en supermercados,,
Mortadela mini Cagnoli 300 g.,5040,4255.00,14183.33,1 K.,15%,2026-06-13,Carrefour,https://www.carrefour.com.ar/mortadela-mini-cagnoli-300-g-655598/p,3265,,,,
